image_name,sunny,total_variation,brisque
00053997.png,False,36517.220052083336,326395725335.1632
00063271.png,False,36875.015625,377276922793.4662
00054821.png,False,39707.416666666664,415483128277.5683
00062955.png,False,34583.731770833336,358739494861.4696
00054361.png,False,26633.54296875,348308934111.69165
00055235.png,False,42877.063802083336,349914205699.8853
00063770.png,False,34916.251302083336,365809928181.6244
00054375.png,False,24980.126302083332,329683106557.6919
00062935.png,False,34512.802083333336,347502485783.74146
00063009.png,False,35385.8828125,388253288245.96484
00055292.png,False,41846.56640625,313503782633.03766
00063506.png,False,35439.352864583336,356422172679.3121
00064485.png,False,39235.490885416664,325459247795.68427
00054512.png,False,30827.360026041668,377887705349.47614
00054292.png,False,25605.169270833332,339155720022.7472
00055714.png,False,31980.360677083332,338659112014.2597
00063106.png,False,36136.46484375,353640436347.01556
00063001.png,False,35380.967447916664,367726162293.90686
00055271.png,False,43895.458333333336,345578391203.86975
00055489.png,False,33362.657552083336,347803928274.8138
00055480.png,False,33717.552083333336,360114139913.66486
00063950.png,False,35267.036458333336,321078158176.85645
00054441.png,False,31226.931640625,393576511200.7571
00064458.png,False,39319.993489583336,297509723186.87177
00054613.png,False,29793.951171875,382809047361.38684
00063827.png,False,29691.172526041668,369539752012.64
00055378.png,False,32987.996744791664,366430234334.04614
00063649.png,False,35726.958333333336,393502704161.4716
00064464.png,False,39289.048177083336,333847932744.2241
00063246.png,False,37007.375,368015235629.32214
00063720.png,False,36084.391927083336,344204262250.41785
00054559.png,False,32248.458984375,427434860331.0939
00055061.png,False,53862.2109375,354972107698.51337
00055383.png,False,30472.154947916668,330404993098.1958
00063150.png,False,37279.709635416664,372732429376.4611
00055355.png,False,36606.529947916664,324834706997.85376
00062789.png,False,34037.1015625,361200552579.7885
00063266.png,False,36694.657552083336,332654014421.32544
00055064.png,False,53969.860677083336,342361608442.7787
00054569.png,False,32775.540364583336,399901159652.32684
00062965.png,False,34493.571614583336,343546364231.16986
00064197.png,False,40026.34765625,348363382430.0203
00055722.png,False,32990.478515625,357902951251.12134
00054990.png,False,41257.927083333336,391745274786.14795
00063585.png,False,36940.795572916664,308820389977.8389
00063511.png,False,35378.985677083336,365602088590.18274
00053958.png,False,33506.778645833336,318075676205.6428
00054399.png,False,31123.432942708332,331996004939.43164
00055077.png,False,53620.713541666664,371085353357.91876
00064288.png,False,39987.341145833336,327100254889.9271
00064280.png,False,39986.821614583336,344011512576.6747
00064162.png,False,39080.62109375,372565796206.21625
00064192.png,False,40089.970052083336,330837950894.3089
00054247.png,False,32585.0078125,356167003017.45416
00064066.png,False,30495.80859375,417948201870.7233
00053949.png,False,35729.5390625,350289519677.31433
00064071.png,False,28143.526692708332,377138267516.32306
00062847.png,False,34092.35546875,330773758126.32477
00054188.png,False,36907.720052083336,329077220116.5093
00064256.png,False,40082.326822916664,308700904741.1454
00054663.png,False,34079.99609375,407218354302.1943
00064528.png,False,39240.80078125,315451375894.507
00062963.png,False,34441.377604166664,314699603769.82526
00055218.png,False,40072.430989583336,321780435720.0842
00054523.png,False,31655.805989583332,402115888540.6627
00063123.png,False,36937.173177083336,347247807763.56024
00055015.png,False,47466.23828125,358284957533.6393
00055672.png,False,37738.993489583336,354489407022.5658
00054807.png,False,39824.578125,389472046684.73645
00055513.png,False,40592.619791666664,344122766632.821
00062852.png,False,34074.96875,354984620354.8328
00054180.png,False,39340.763020833336,314674925728.20325
00064218.png,False,39987.087239583336,338671575308.47986
00064502.png,False,39427.203125,358427149853.906
00063404.png,False,37169.641927083336,331940927454.6605
00063497.png,False,36605.1953125,361309257999.0034
00063794.png,False,31912.724609375,394319572134.0023
00063678.png,False,35846.04296875,346902215094.9678
00062937.png,False,34520.03515625,333498755789.9897
00054340.png,False,20636.850260416668,292463500623.57684
00054171.png,False,39777.8203125,373620714355.3251
00055388.png,False,30683.016276041668,316121430297.72876
00055391.png,False,30375.555989583332,354371942924.7252
00054554.png,False,31379.180989583332,434099872032.0655
00055419.png,False,27246.817057291668,345047667236.42645
00063450.png,False,37161.088541666664,373275108062.2742
00054288.png,False,27012.802083333332,356864975414.20776
00063677.png,False,35875.846354166664,357530638012.7117
00054552.png,False,31700.718098958332,395890762830.16846
00054650.png,False,28692.070963541668,423371386085.2665
00064416.png,False,39376.00390625,343780309348.517
00054949.png,False,41914.177083333336,398573481921.7334
00063237.png,False,37349.3125,329428804727.5273
00054060.png,False,36187.3359375,303705461144.30383
00063327.png,False,36309.75,378911459964.357
00054791.png,False,39796.401041666664,393009187558.76794
00055518.png,False,38320.950520833336,382089309891.4259
00064035.png,False,28036.33984375,337444331432.0897
00063386.png,False,37227.908854166664,327340856589.9426
00054773.png,False,39931.251302083336,406801508898.1328
00055286.png,False,44047.377604166664,345004014893.0803
00054146.png,False,26061.172526041668,288514734995.633
00055312.png,False,38301.471354166664,324934218190.49084
00063064.png,False,36479.71484375,358039418814.2565
00055060.png,False,53778.82421875,376955403209.4197
00054354.png,False,27393.973958333332,317047671880.38007
00054927.png,False,40425.05078125,416858019824.6022
00063000.png,False,35310.029947916664,339334346039.26294
00054707.png,False,39341.934895833336,417190341928.91943
00064226.png,False,39897.221354166664,332707257320.99536
00064510.png,False,39414.360677083336,312378350503.4835
00064282.png,False,40007.3046875,341244899368.2284
00054342.png,False,21006.423828125,327522617507.0849
00063086.png,False,36864.432291666664,348283524182.7087
00055711.png,False,31170.707682291668,357378125816.45306
00055075.png,False,53489.352864583336,357063897617.28076
00062831.png,False,34169.122395833336,377790931356.7237
00054602.png,False,30246.743489583332,402688396475.7157
00054383.png,False,28300.796875,321557094631.58496
00063564.png,False,35956.212239583336,368847692532.8069
00064061.png,False,29977.956380208332,378125085824.5161
00063760.png,False,36618.130208333336,361785004276.6095
00064488.png,False,39291.779947916664,328521283761.58813
00064231.png,False,39977.76171875,337178749097.7947
00063848.png,False,28938.333984375,375962515050.778
00062934.png,False,34456.545572916664,351385252623.14746
00064198.png,False,40052.944010416664,374010204654.72235
00054155.png,False,36662.115885416664,341599534607.5995
00055297.png,False,40553.89453125,327827476382.3879
00054758.png,False,39769.696614583336,412489430620.962
00054158.png,False,39213.6015625,335832422138.4883
00054679.png,False,39210.1640625,400281129193.0976
00054308.png,False,24862.929036458332,326747438887.6267
00055611.png,False,38715.37890625,357431237820.105
00063456.png,False,37156.458333333336,360682390185.53564
00064225.png,False,39969.75390625,325659075354.3518
00055008.png,False,45085.670572916664,401719821099.4579
00054216.png,False,33305.345703125,335876125665.49286
00063242.png,False,37093.4453125,340368197518.56085
00064316.png,False,39679.77734375,353383600582.8292
00063284.png,False,36518.815104166664,355401732259.53754
00055214.png,False,39494.05859375,336224564637.367
00055549.png,False,38895.877604166664,368221509494.95886
00063600.png,False,36645.154947916664,344251580427.12885
00054982.png,False,43255.626302083336,391942659285.075
00062952.png,False,34717.897135416664,349600413305.2906
00055387.png,False,30798.244140625,342064235060.5048
00054984.png,False,42576.858072916664,400794303156.4148
00054732.png,False,39429.901041666664,378014375090.06726
00064530.png,False,39368.036458333336,315569345700.0011
00053954.png,False,33460.841145833336,345912267853.6121
00062950.png,False,34649.86328125,342770238085.8401
00062858.png,False,34278.130208333336,348526411906.4995
00064092.png,False,31999.782552083332,365484942527.75806
00063924.png,False,28543.989583333332,400109444341.89044
00053955.png,False,33178.826822916664,316441464961.83484
00062734.png,False,31556.598307291668,325820452713.3081
00063316.png,False,36350.110677083336,371046214207.6958
00054278.png,False,28934.190104166668,381806844786.5188
00054226.png,False,31782.934244791668,327405619843.7327
00055195.png,False,39540.0234375,346781229007.14417
00064335.png,False,39595.592447916664,347386759622.5405
00054889.png,False,40011.772135416664,413243822894.8036
00064430.png,False,39661.89453125,316843653718.90607
00063382.png,False,37302.528645833336,325805176680.34406
00063560.png,False,35728.622395833336,342981458467.2609
00055070.png,False,54070.270833333336,369636101801.13983
00064246.png,False,39837.727864583336,346695036361.4337
00054442.png,False,31254.539713541668,398947361834.59436
00062999.png,False,35154.7265625,356145620735.6886
00054919.png,False,40151.079427083336,396844839014.30884
00054260.png,False,31324.938151041668,409648988389.75824
00055036.png,False,52256.291666666664,324219095419.77527
00054405.png,False,28387.737630208332,453687997079.9522
00054966.png,False,42480.717447916664,418527804982.5929
00063798.png,False,32267.50390625,387401927719.90466
00063881.png,False,28119.870442708332,398123399723.37616
00055512.png,False,40880.921875,323854814896.66003
00054530.png,False,31043.654947916668,403154394569.1961
00063846.png,False,27521.745442708332,359851447389.3289
00064399.png,False,39623.390625,356822841738.7095
00055257.png,False,44806.458333333336,316691151195.42804
00064456.png,False,39244.158854166664,343413228917.5323
00054083.png,False,35633.70703125,344518252367.8082
00053941.png,False,38072.677083333336,325948401570.8363
00055007.png,False,43449.311197916664,387104029460.81506
00054669.png,False,35236.514322916664,419248239443.18945
00055621.png,False,38681.626302083336,337988905061.1895
00054056.png,False,36696.967447916664,319567277870.79144
00062886.png,False,34115.834635416664,347413283412.7831
00054387.png,False,30945.59765625,314915849389.2636
00062869.png,False,34476.321614583336,348693658885.54535
00063608.png,False,35994.194010416664,364491784466.53394
00064529.png,False,39242.236979166664,360269391129.19965
00055132.png,False,44627.830729166664,375548871656.0368
00064084.png,False,31548.157552083332,355764157037.5228
00054057.png,False,36533.49609375,316267239686.832
00064036.png,False,28078.067708333332,368929409487.4465
00054716.png,False,39340.575520833336,406984626003.8955
00063481.png,False,36722.537760416664,356052465932.0183
00055417.png,False,26653.899088541668,355137975817.9476
00054657.png,False,29606.825520833332,409929691276.45386
00055638.png,False,39202.462239583336,336399777017.93616
00063710.png,False,35574.809895833336,359999210032.4819
00063055.png,False,35841.005208333336,341334634949.65967
00055695.png,False,32410.603515625,389516218584.18555
00064006.png,False,31139.106119791668,364996305981.55646
00062942.png,False,34481.354166666664,333798163357.74744
00063580.png,False,36906.868489583336,320358232387.15027
00063628.png,False,36174.65625,358106458088.5334
00062827.png,False,33938.106770833336,355199316171.1276
00054764.png,False,39904.729166666664,395789129050.7358
00054400.png,False,30840.679036458332,363898177324.0411
00062854.png,False,34124.380208333336,343681024885.3203
00054923.png,False,40356.46484375,391570414373.8556
00055089.png,False,52762.662760416664,380284556886.13696
00062802.png,False,34366.252604166664,352752488041.63574
00063815.png,False,31222.411458333332,386915098960.364
00054640.png,False,28165.475911458332,416191569956.35547
00063633.png,False,36140.014322916664,361414663007.8145
00063025.png,False,35706.393229166664,344741122088.53687
00054181.png,False,39074.979166666664,342228083043.42017
00054296.png,False,25761.908854166668,370882326676.67535
00055288.png,False,43047.239583333336,346171165620.79425
00064222.png,False,39930.811197916664,338773435992.0034
00063080.png,False,36774.466145833336,365714939757.7495
00064059.png,False,29862.755859375,357847492129.5817
00062979.png,False,34832.471354166664,336291358267.12335
00055579.png,False,34443.2109375,385624994972.91675
00063640.png,False,35913.177083333336,356574068106.9115
00064114.png,False,34963.299479166664,350238058737.4803
00064077.png,False,31013.044270833332,396380871516.94073
00054740.png,False,39545.76953125,388305906936.30896
00062842.png,False,34093.286458333336,352220172854.20166
00055521.png,False,39790.4765625,341560389288.9813
00054779.png,False,39944.953125,393823503991.3733
00055099.png,False,51408.61328125,359883723902.4322
00055346.png,False,37299.72265625,343082147769.12445
00063544.png,False,36271.11328125,335070270201.19336
00063830.png,False,28417.106770833332,407473240187.50867
00055081.png,False,53491.147135416664,371469871896.1939
00054352.png,False,26266.067708333332,330601922104.171
00055623.png,False,38709.21875,358688438062.86633
00055169.png,False,40922.467447916664,358032613694.2745
00055571.png,False,36267.911458333336,354582618723.197
00063394.png,False,37234.65625,355651083330.74725
00055514.png,False,40186.518229166664,370748207113.7307
00053928.png,False,41822.865885416664,346765522597.8594
00054205.png,False,34402.09375,347256840448.308
00063949.png,False,34627.432291666664,313941297141.9492
00064298.png,False,40020.276041666664,315688715220.0482
00063392.png,False,37268.647135416664,340213274182.08093
00054852.png,False,39625.234375,406246591575.73206
00054103.png,False,35751.9375,313962362569.24243
00064302.png,False,39943.114583333336,323142984687.7947
00054009.png,False,36530.325520833336,347790656394.60645
00055090.png,False,52378.32421875,390057337064.63416
00063353.png,False,36746.641927083336,362202367273.51794
00064258.png,False,40082.65234375,304942180086.42175
00054981.png,False,43329.5546875,416441753232.6213
00063936.png,False,34443.365885416664,393020256542.6083
00062855.png,False,34073.10546875,340985686799.3885
00063100.png,False,36406.904947916664,362456999660.5629
00064040.png,False,29545.879557291668,337648612815.0813
00054933.png,False,40992.450520833336,434723558752.09656
00055724.png,False,33566.416666666664,351445404277.04553
00055561.png,False,36054.84375,437087306104.58636
00064387.png,False,39606.546875,300894827722.5942
00064015.png,False,29349.300130208332,322988882905.3696
00055079.png,False,53548.923177083336,353827868431.48584
00064436.png,False,39838.47265625,333776289578.1223
00054638.png,False,28004.430989583332,384856327041.0039
00063418.png,False,36741.208333333336,339120333835.98975
00054482.png,False,29867.061197916668,379416127485.68506
00064143.png,False,37714.313802083336,354042643584.62616
00064360.png,False,39821.369791666664,325425824935.2256
00064185.png,False,39933.21875,336134027376.23035
00055024.png,False,49848.709635416664,341685715424.4437
00054615.png,False,29139.177734375,381998661109.3038
00054570.png,False,33021.98828125,403599500302.17993
00062989.png,False,34791.33984375,357235890140.579
00054609.png,False,30646.881510416668,402024059796.53284
00055106.png,False,49203.869791666664,372449639396.669
00055702.png,False,29547.623046875,371269391885.1249
00055068.png,False,54212.493489583336,338998067532.24207
00062939.png,False,34505.0234375,342503181302.6024
00055247.png,False,44813.10546875,310980469222.7623
00062771.png,False,32787.770182291664,345124836929.95135
00063806.png,False,31961.7265625,384906114994.92535
00063807.png,False,31570.668619791668,383745011735.13495
00053921.png,False,44990.421875,361081979709.89764
00054630.png,False,28071.073567708332,399631958218.65784
00055011.png,False,46164.05859375,389863843208.16364
00054651.png,False,28844.7109375,410072272934.9249
00053935.png,False,39965.81640625,333805819740.7907
00054816.png,False,39707.358072916664,439932703713.1775
00054547.png,False,32030.3359375,412759464721.6863
00063303.png,False,36410.41796875,349648847221.07855
00063870.png,False,27717.459635416668,396333646735.65314
00054572.png,False,32069.408854166668,437734307663.1813
00062988.png,False,34780.717447916664,329964220581.1311
00062820.png,False,34162.536458333336,353607578870.2959
00053984.png,False,36522.434895833336,298256365135.8644
00063178.png,False,37161.40234375,333336009812.04004
00055408.png,False,28586.986979166668,370701638100.43
00055548.png,False,39106.743489583336,369003855568.7966
00062895.png,False,34647.119791666664,336274660989.8923
00054993.png,False,41147.217447916664,378802373766.4211
00064289.png,False,39977.026041666664,338447504482.4251
00054415.png,False,29338.882161458332,364166279272.9321
00054931.png,False,40605.81640625,399320399910.6811
00064175.png,False,39874.076822916664,375544750082.971
00054987.png,False,42237.147135416664,374044850817.50793
00063280.png,False,36816.944010416664,348940979098.2218
00054566.png,False,31264.838541666668,396264687930.36096
00054102.png,False,35747.66796875,357705471383.6474
00054747.png,False,39470.666666666664,421010738112.9643
00054010.png,False,36494.108072916664,329818941305.3681
00054373.png,False,24797.001953125,328627877623.1581
00054765.png,False,39994.217447916664,407665420178.8088
00063704.png,False,35425.126302083336,376257370943.5134
00064086.png,False,31686.475260416668,365722020812.33374
00063790.png,False,30222.321614583332,384835250881.18427
00054306.png,False,24724.959635416668,349395409614.78906
00055018.png,False,48440.361979166664,356358214824.6351
00062887.png,False,34086.188802083336,324159777045.9985
00054134.png,False,17631.791666666668,314127725518.77997
00062806.png,False,34079.166666666664,328638281012.8047
00063809.png,False,31716.557291666668,390907527588.6522
00054115.png,False,34993.239583333336,397303770361.9028
00055666.png,False,37539.040364583336,354253602603.33453
00062753.png,False,32958.942708333336,358613671510.00415
00064196.png,False,40085.901041666664,363386476860.5089
00062840.png,False,34075.4296875,351807686826.0919
00063211.png,False,37808.830729166664,338345226770.05066
00054417.png,False,29428.128255208332,389350940974.9631
00062795.png,False,34198.063802083336,357666443823.89856
00054621.png,False,27634.908203125,375200220727.1235
00054459.png,False,30336.78515625,415385351932.5336
00054330.png,False,20032.319010416668,315122836629.81445
00062923.png,False,34346.9609375,345075322575.0753
00054670.png,False,35663.100260416664,399577324202.02155
00063129.png,False,37085.196614583336,342366496081.7957
00062850.png,False,34146.11328125,347861066639.42816
00054885.png,False,40083.936197916664,393596979733.7451
00055582.png,False,34801.338541666664,403389539224.73755
00054826.png,False,39961.359375,430490428272.13574
00055601.png,False,37812.641927083336,401822561266.4986
00055074.png,False,53516.453125,353534025146.5906
00063520.png,False,35224.231770833336,359024066519.8231
00055553.png,False,38570.975260416664,381552127675.7819
00064270.png,False,39924.299479166664,311068449093.3717
00063206.png,False,37447.966145833336,353631782836.39813
00063121.png,False,36656.798177083336,358110539432.59827
00062983.png,False,34884.93359375,336234628753.79694
00054229.png,False,31700.703125,325531934594.2656
00063619.png,False,36089.453125,345080657040.1733
00054443.png,False,30802.489583333332,418501720508.00433
00063973.png,False,32151.688802083332,376620114880.406
00064380.png,False,39717.591145833336,317628346717.9615
00055565.png,False,37069.9609375,332666033933.9428
00054457.png,False,31031.856119791668,415500725729.14056
00062759.png,False,32846.95703125,327668984015.04114
00063317.png,False,36521.864583333336,340740756832.0575
00063320.png,False,36705.852864583336,330335158214.068
00054372.png,False,24809.878255208332,321647529427.4114
00062779.png,False,33134.632161458336,369689936186.8242
00054920.png,False,40208.783854166664,413152101129.1651
00055515.png,False,39688.114583333336,346781061043.89795
00053986.png,False,36614.6796875,333598030567.3259
00064394.png,False,39646.088541666664,305636783089.43036
00064544.png,False,39172.703125,323963630307.76245
00063943.png,False,35867.87890625,304472933795.4572
00055380.png,False,31915.444010416668,358150630557.3115
00063087.png,False,36985.1796875,381799146514.69104
00063376.png,False,36933.182291666664,336814723258.745
00055600.png,False,38671.520833333336,392024609286.1261
00062751.png,False,32762.86328125,368525872115.48706
00054483.png,False,28371.927083333332,379050248653.4844
00054842.png,False,39666.786458333336,402916213357.8004
00064427.png,False,39709.891927083336,335569741766.718
00062924.png,False,34437.026041666664,326051999915.0908
00054305.png,False,24449.622395833332,351420950444.36
00054138.png,False,15462.2646484375,307595978940.365
00063686.png,False,35812.63671875,342319694020.14844
00063257.png,False,36890.899739583336,354535404385.57983
00064172.png,False,39648.48046875,368322995702.9314
00064031.png,False,29690.304036458332,327415010274.3019
00063627.png,False,35967.0234375,339232723311.31415
00054198.png,False,35404.752604166664,345153045012.63196
00064193.png,False,40144.416666666664,346820866614.97144
00054978.png,False,43696.444010416664,401533828360.7194
00054237.png,False,32403.975260416668,321638799504.81494
00055437.png,False,31993.583984375,384789509357.1954
00063614.png,False,36100.1953125,366349865138.99963
00055087.png,False,52992.29296875,341243327550.31885
00054748.png,False,39556.967447916664,418068215724.74194
00064551.png,False,39772.233072916664,337104367995.366
00054470.png,False,30471.817057291668,421184932484.66534
00055240.png,False,43553.975260416664,320788496735.7287
00064278.png,False,40014.638020833336,337676553693.919
00055382.png,False,30933.216145833332,356092400516.1118
00064057.png,False,29301.742838541668,385983083524.4056
00063597.png,False,36362.27734375,362101779974.61847
00063932.png,False,31941.479817708332,350108527885.97455
00054446.png,False,30733.748046875,386266626776.0561
00053929.png,False,41167.96875,333432766652.594
00055619.png,False,37809.0625,351327313681.8912
00055568.png,False,37059.615885416664,361241159981.3495
00054607.png,False,31317.59375,397034585156.63696
00064189.png,False,39979.411458333336,366962768891.33057
00063892.png,False,29050.751953125,378801394089.45807
00055222.png,False,40789.640625,316468797257.2925
00063896.png,False,28523.266927083332,394822873690.2717
00064201.png,False,40003.114583333336,369657092376.3357
00063391.png,False,37274.32421875,331302452970.8236
00054952.png,False,41950.3984375,416649765993.7716
00054803.png,False,39787.078125,402124832766.1765
00055316.png,False,37370.373697916664,323177944012.4176
00063507.png,False,35489.087239583336,343748263848.4904
00062776.png,False,32895.7421875,353460917167.6955
00063573.png,False,36916.06640625,334249393698.5329
00055207.png,False,38676.390625,336159468646.0082
00063194.png,False,37789.178385416664,330734929230.18207
00054021.png,False,36340.256510416664,379489560305.00586
00063825.png,False,30355.787109375,378055771471.54865
00055364.png,False,34455.43359375,366657001826.1153
00054805.png,False,39761.16796875,402716141245.11884
00055029.png,False,51248.643229166664,322447968687.25653
00063133.png,False,37449.423177083336,335152702823.6356
00054556.png,False,31101.059244791668,422024944471.62305
00064207.png,False,39796.78125,324828762533.0718
00055196.png,False,39524.295572916664,336475716021.3213
00062749.png,False,32390.891927083332,367618179695.86035
00063907.png,False,28685.6328125,373817268876.3426
00064023.png,False,28833.749348958332,347458309300.9015
00063923.png,False,28741.996744791668,406515100479.14795
00054806.png,False,39789.455729166664,371130534999.0232
00064095.png,False,32519.586588541668,369289485734.9912
00064038.png,False,29427.116536458332,369787411521.9878
00055720.png,False,33015.1015625,344961283615.2959
00054454.png,False,31133.751953125,417776934015.59735
00064322.png,False,39528.772135416664,345855950398.352
00064136.png,False,36837.263020833336,376113634391.5328
00054711.png,False,39386.5234375,397124295184.6602
00062902.png,False,34890.002604166664,350192533555.38135
00054815.png,False,39734.188802083336,404531686657.5586
00064428.png,False,39587.19921875,355865163071.27045
00064168.png,False,39540.018229166664,329469339288.5836
00063658.png,False,35774.95703125,368976497755.9822
00063546.png,False,36303.01171875,339876645325.9324
00063056.png,False,35933.169270833336,345939027042.1187
00054392.png,False,28571.814453125,339913788439.8224
00063370.png,False,36856.90234375,350290878562.9867
00053973.png,False,36133.5390625,351110638519.6685
00055241.png,False,43764.319010416664,324095926841.89935
00054360.png,False,26411.256510416668,354885030376.97034
00063617.png,False,36128.720052083336,361818132482.341
00063013.png,False,35269.45703125,367024177102.8189
00054008.png,False,36425.415364583336,362783932317.8655
00064344.png,False,39543.330729166664,336336021908.6688
00054061.png,False,36380.009114583336,302028835180.57996
00063527.png,False,35791.70703125,372833232142.00555
00054948.png,False,41949.40234375,413747321407.9453
00062816.png,False,34097.778645833336,344224344340.9145
00054944.png,False,41389.645833333336,401658665664.7932
00063333.png,False,36629.3359375,337448485020.3158
00054780.png,False,39941.12109375,427007098549.34094
00054349.png,False,25324.33984375,306430260588.76587
00064008.png,False,30107.8828125,349310902723.785
00054251.png,False,31882.494140625,384794578712.5611
00054642.png,False,28006.2734375,407653486087.2552
00063696.png,False,35669.264322916664,368009508520.10284
00054994.png,False,41185.825520833336,391116243825.1058
00063156.png,False,37441.595052083336,342983719646.8077
00055109.png,False,48928.608072916664,425655865984.95154
00054189.png,False,36859.5859375,338215018267.21674
00064390.png,False,39657.540364583336,313428798803.88995
00064552.png,False,39771.720052083336,345904051505.8081
00063063.png,False,36526.7109375,330885747660.8567
00063796.png,False,31850.705078125,360855303205.0878
00054635.png,False,27890.402994791668,397104710609.6814
00054875.png,False,39931.89453125,409952785048.12726
00063283.png,False,36577.682291666664,351621432091.15906
00064228.png,False,39951.346354166664,329357572575.34424
00062936.png,False,34571.05859375,332622041771.2609
00055334.png,False,37771.86328125,368091695330.33044
00055197.png,False,39031.411458333336,345092134094.5991
00055237.png,False,43288.986979166664,334653254083.82153
00064153.png,False,38563.734375,327409547336.99335
00054070.png,False,35906.755208333336,308086467218.32104
00064090.png,False,31936.451822916668,362627221854.19293
00055101.png,False,50271.638020833336,373464623525.77454
00064406.png,False,39349.47265625,325103453726.6922
00063789.png,False,29824.737630208332,394686644211.632
00055509.png,False,39949.311197916664,341388200409.18274
00054928.png,False,40509.083333333336,419375073622.46497
00055362.png,False,34778.934895833336,354888044088.74524
00063265.png,False,36775.67578125,336804669846.8082
00054170.png,False,39930.680989583336,386416594110.7955
00054133.png,False,18148.3671875,306278584278.44464
00055054.png,False,53899.891927083336,349383445481.2963
00053993.png,False,36379.5703125,307453645822.40466
00063771.png,False,31555.841796875,364951201957.1709
00054469.png,False,30373.23828125,369009923438.9592
00064022.png,False,28624.242838541668,356180126520.5271
00054969.png,False,42731.893229166664,384372146657.7095
00054037.png,False,37622.46484375,342167152118.0564
00054516.png,False,32282.321614583332,372053257738.9362
00062733.png,False,31685.518880208332,339454220223.12506
00064125.png,False,35182.725260416664,343222264908.29517
00054230.png,False,31911.287109375,323823908656.6241
00062907.png,False,34760.65625,361174837003.8639
00053931.png,False,39505.833333333336,310659594531.9912
00054930.png,False,40588.798177083336,405767026635.0951
00063835.png,False,28489.968098958332,404432439762.9712
00063090.png,False,36975.709635416664,352067793226.69635
00063797.png,False,31870.378255208332,376158875618.7806
00063232.png,False,37335.317708333336,352382789421.7526
00063579.png,False,36969.7578125,329940739318.7202
00054081.png,False,35202.368489583336,303377449524.8176
00063741.png,False,34701.544270833336,349670753342.39264
00054468.png,False,30559.434244791668,402671674261.1075
00063718.png,False,35946.236979166664,339858443310.0645
00055699.png,False,30697.042317708332,362203855441.0143
00055303.png,False,38988.75,327024294896.1512
00063938.png,False,36519.014322916664,325455770425.5041
00064128.png,False,35711.5625,328392490097.1816
00055674.png,False,37823.354166666664,359034255883.5265
00062995.png,False,34866.1015625,348011438323.67957
00064110.png,False,35222.330729166664,378914736673.309
00055291.png,False,41779.388020833336,338880911892.6858
00054200.png,False,34806.166666666664,337396309136.28235
00054213.png,False,33436.455078125,335502026508.2472
00063074.png,False,36638.944010416664,353121172798.45654
00054183.png,False,38735.299479166664,364481111690.84094
00054893.png,False,40106.651041666664,407838053436.36646
00054206.png,False,34255.658854166664,341977898590.7115
00054429.png,False,30157.672526041668,343652800524.5736
00053982.png,False,35916.283854166664,332321632661.9545
00063486.png,False,36958.990885416664,356302252805.83453
00063812.png,False,31697.889973958332,388994808248.60944
00054544.png,False,31812.442057291668,381932268761.96735
00063774.png,False,20459.584635416668,364653817765.26044
00054185.png,False,38849.723958333336,359335675411.65594
00063153.png,False,37450.696614583336,353752792585.46954
00062903.png,False,34845.536458333336,349870843290.4082
00062905.png,False,34764.9765625,374984995864.94763
00055374.png,False,33314.16796875,353675760305.8238
00064343.png,False,39991.24609375,298181770851.5018
00063562.png,False,35853.34765625,334564243658.28986
00054571.png,False,33336.7265625,430449784379.0664
00055191.png,False,38991.661458333336,331676311260.48846
00064013.png,False,29027.17578125,340178716334.00665
00054688.png,False,39268.115885416664,424002698221.7262
00064017.png,False,30017.538411458332,335954625305.52466
00062970.png,False,34636.744791666664,352842987693.8193
00054157.png,False,38325.09765625,356836818258.4166
00055575.png,False,35860.87890625,392406585820.91943
00054261.png,False,31077.762369791668,386156461045.66895
00055231.png,False,41301.7890625,296388806424.66223
00064412.png,False,39547.671875,356627213075.9081
00054890.png,False,40077.075520833336,384739276655.3301
00064300.png,False,39979.360677083336,328048348084.8135
00063847.png,False,28646.598307291668,386046148510.5268
00063011.png,False,35373.03125,346191650881.4129
00063802.png,False,32114.740885416668,366601343080.423
00054782.png,False,39897.330729166664,423224804269.33295
00054628.png,False,27946.322265625,378741965966.335
00063236.png,False,37440.30078125,357575605472.0379
00055455.png,False,35834.46484375,377721505118.11523
00055200.png,False,39025.888020833336,368283227302.27893
00055675.png,False,37816.856770833336,424533322525.838
00063393.png,False,37334.08203125,340841881657.4938
00063703.png,False,35355.033854166664,339151304869.2018
00064372.png,False,39452.19140625,336444473238.8195
00064365.png,False,39446.282552083336,344585056872.1679
00062781.png,False,33288.360677083336,355557091510.99677
00055249.png,False,44775.64453125,304548925666.3218
00054614.png,False,29270.69140625,410676712380.18567
00055718.png,False,33707.6796875,336505938429.8292
00064241.png,False,40103.337239583336,304877773237.8742
00054310.png,False,22146.896484375,342294228013.6572
00064307.png,False,39904.170572916664,317148065440.1174
00054422.png,False,31633.703125,382486597983.0106
00064060.png,False,30085.776692708332,417382579544.1755
00064025.png,False,29313.134114583332,325444873572.2805
00064265.png,False,40054.1875,331784594596.24225
00063039.png,False,35885.03515625,355899492757.0558
00055110.png,False,48577.415364583336,422106073570.1742
00054303.png,False,24792.604166666668,310138419160.6431
00064047.png,False,29380.535807291668,381624406153.0234
00054242.png,False,31851.817057291668,362170517804.8769
00064141.png,False,37232.69921875,319518220549.17267
